category,subcategory,item_group,item_name,unit,description,tags,source
MEP - Plumbing & Sanitary,Pipes & Fittings,PPR Pipe,PPR Pipe - 90mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,PPR Pipe,PPR Pipe - 110mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,Copper Pipe,Copper Pipe - 15mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,Copper Pipe,Copper Pipe - 22mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,Copper Pipe,Copper Pipe - 28mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,Copper Pipe,Copper Pipe - 35mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,Copper Pipe,Copper Pipe - 42mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,Copper Pipe,Copper Pipe - 54mm,meter,,plumbing;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Elbow,uPVC Elbow - 50mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Elbow,uPVC Elbow - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Elbow,uPVC Elbow - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Elbow,uPVC Elbow - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 50mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 100x50,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 150x100,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 200x150,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Water Closet,Water Closet - Close coupled WC,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Water Closet,Water Closet - Wall hung WC,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Wash Basin,Wash Basin - Countertop basin,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Wash Basin,Wash Basin - Wall hung basin,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Urinal,Urinal - Wall hung urinal,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Kitchen Sink,Kitchen Sink - Single bowl sink,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Kitchen Sink,Kitchen Sink - Double bowl sink,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Tap,Tap - Basin mixer,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Tap,Tap - Sink mixer,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Tap,Tap - Bib tap,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Floor Trap,Floor Trap - 100mm floor trap,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Sanitary Fixtures,Floor Trap,Floor Trap - 150mm floor trap,each,,sanitary,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Booster Pump Set,Booster Pump Set - 1.0 HP,set,,plumbing;pump,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Booster Pump Set,Booster Pump Set - 1.5 HP,set,,plumbing;pump,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Booster Pump Set,Booster Pump Set - 2.0 HP,set,,plumbing;pump,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Booster Pump Set,Booster Pump Set - 3.0 HP,set,,plumbing;pump,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Water Heater,Water Heater - 50L,each,,plumbing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Water Heater,Water Heater - 80L,each,,plumbing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Water Heater,Water Heater - 100L,each,,plumbing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Water Heater,Water Heater - 150L,each,,plumbing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 25mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 32mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 40mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 50mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 65mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 80mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 100mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 150mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Pipe (GI),Sprinkler Pipe (GI) - 200mm,meter,,fire;pipe,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Head,Sprinkler Head - Pendent 68C,each,,fire;sprinkler,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Head,Sprinkler Head - Pendent 79C,each,,fire;sprinkler,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Head,Sprinkler Head - Upright 68C,each,,fire;sprinkler,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Head,Sprinkler Head - Sidewall 68C,each,,fire;sprinkler,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Fire Protection,Sprinkler System,Sprinkler Head,Sprinkler Head - Concealed 68C,each,,fire;sprinkler,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
